GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
8600000US14719,14719,ZCTA5 14719,3470,398
8600000US14720,14720,ZCTA5 14720,717,220
8600000US14721,14721,ZCTA5 14721,184,91
8600000US14722,14722,ZCTA5 14722,241,98
8600000US14723,14723,ZCTA5 14723,1189,177
8600000US14724,14724,ZCTA5 14724,2500,236
8600000US14726,14726,ZCTA5 14726,1988,279
8600000US14727,14727,ZCTA5 14727,5370,287
8600000US14728,14728,ZCTA5 14728,792,217
8600000US14729,14729,ZCTA5 14729,971,176
8600000US14731,14731,ZCTA5 14731,1325,249
8600000US14732,14732,ZCTA5 14732,153,46
8600000US14733,14733,ZCTA5 14733,4238,343
8600000US14735,14735,ZCTA5 14735,2806,294
8600000US14736,14736,ZCTA5 14736,232,90
8600000US14737,14737,ZCTA5 14737,4113,183
8600000US14738,14738,ZCTA5 14738,3695,76
8600000US14739,14739,ZCTA5 14739,2901,387
8600000US14740,14740,ZCTA5 14740,1659,218
8600000US14741,14741,ZCTA5 14741,2000,306
8600000US14742,14742,ZCTA5 14742,265,118
8600000US14743,14743,ZCTA5 14743,1828,316
8600000US14744,14744,ZCTA5 14744,2086,216
8600000US14747,14747,ZCTA5 14747,2171,206
8600000US14748,14748,ZCTA5 14748,957,194
8600000US14750,14750,ZCTA5 14750,4337,194
8600000US14752,14752,ZCTA5 14752,256,181
8600000US14753,14753,ZCTA5 14753,1057,158
8600000US14754,14754,ZCTA5 14754,642,106
8600000US14755,14755,ZCTA5 14755,3230,259
8600000US14756,14756,ZCTA5 14756,96,148
8600000US14757,14757,ZCTA5 14757,3405,304
8600000US14760,14760,ZCTA5 14760,18506,415
8600000US14767,14767,ZCTA5 14767,2080,205
8600000US14769,14769,ZCTA5 14769,970,193
8600000US14770,14770,ZCTA5 14770,3041,226
8600000US14772,14772,ZCTA5 14772,4128,255
8600000US14774,14774,ZCTA5 14774,228,82
8600000US14775,14775,ZCTA5 14775,2319,383
8600000US14777,14777,ZCTA5 14777,590,133
8600000US14778,14778,ZCTA5 14778,1732,344
8600000US14779,14779,ZCTA5 14779,6704,110
8600000US14781,14781,ZCTA5 14781,2215,305
8600000US14782,14782,ZCTA5 14782,2878,345
8600000US14783,14783,ZCTA5 14783,330,106
8600000US14784,14784,ZCTA5 14784,943,260
8600000US14787,14787,ZCTA5 14787,5132,277
8600000US14788,14788,ZCTA5 14788,109,95
8600000US14801,14801,ZCTA5 14801,5435,258
8600000US14802,14802,ZCTA5 14802,4374,260
8600000US14803,14803,ZCTA5 14803,974,260
8600000US14804,14804,ZCTA5 14804,1461,114
8600000US14805,14805,ZCTA5 14805,1038,149
8600000US14806,14806,ZCTA5 14806,2330,235
8600000US14807,14807,ZCTA5 14807,2823,288
8600000US14808,14808,ZCTA5 14808,485,124
8600000US14809,14809,ZCTA5 14809,2476,230
8600000US14810,14810,ZCTA5 14810,12325,309
8600000US14812,14812,ZCTA5 14812,3393,320
8600000US14813,14813,ZCTA5 14813,2531,221
8600000US14814,14814,ZCTA5 14814,1991,275
8600000US14815,14815,ZCTA5 14815,1093,239
8600000US14816,14816,ZCTA5 14816,610,290
8600000US14817,14817,ZCTA5 14817,2118,254
8600000US14818,14818,ZCTA5 14818,1840,388
8600000US14819,14819,ZCTA5 14819,897,199
8600000US14820,14820,ZCTA5 14820,646,106
8600000US14821,14821,ZCTA5 14821,3279,288
8600000US14822,14822,ZCTA5 14822,1250,166
8600000US14823,14823,ZCTA5 14823,3689,162
8600000US14824,14824,ZCTA5 14824,775,164
8600000US14825,14825,ZCTA5 14825,1155,218
8600000US14826,14826,ZCTA5 14826,2257,200
8600000US14827,14827,ZCTA5 14827,79,71
8600000US14830,14830,ZCTA5 14830,19838,357
8600000US14836,14836,ZCTA5 14836,1036,175
8600000US14837,14837,ZCTA5 14837,5558,326
8600000US14838,14838,ZCTA5 14838,1676,227
8600000US14839,14839,ZCTA5 14839,711,151
8600000US14840,14840,ZCTA5 14840,3052,224
8600000US14841,14841,ZCTA5 14841,1003,272
8600000US14842,14842,ZCTA5 14842,919,244
8600000US14843,14843,ZCTA5 14843,13175,343
8600000US14845,14845,ZCTA5 14845,20674,577
8600000US14846,14846,ZCTA5 14846,721,118
8600000US14847,14847,ZCTA5 14847,2308,227
8600000US14850,14850,ZCTA5 14850,64133,996
8600000US14853,14853,ZCTA5 14853,2773,623
8600000US14854,14854,ZCTA5 14854,9,14
8600000US14855,14855,ZCTA5 14855,815,151
8600000US14856,14856,ZCTA5 14856,127,97
8600000US14858,14858,ZCTA5 14858,1560,255
8600000US14859,14859,ZCTA5 14859,1041,238
8600000US14860,14860,ZCTA5 14860,983,141
8600000US14861,14861,ZCTA5 14861,1282,190
8600000US14864,14864,ZCTA5 14864,1378,230
8600000US14865,14865,ZCTA5 14865,2466,253
8600000US14867,14867,ZCTA5 14867,5497,177
8600000US14869,14869,ZCTA5 14869,1398,233
8600000US14870,14870,ZCTA5 14870,9749,324
8600000US14871,14871,ZCTA5 14871,5154,507
8600000US14872,14872,ZCTA5 14872,816,231
8600000US14873,14873,ZCTA5 14873,2444,313
8600000US14874,14874,ZCTA5 14874,320,114
8600000US14877,14877,ZCTA5 14877,446,75
8600000US14878,14878,ZCTA5 14878,779,208
8600000US14879,14879,ZCTA5 14879,2325,277
8600000US14880,14880,ZCTA5 14880,1449,170
8600000US14881,14881,ZCTA5 14881,64,52
8600000US14882,14882,ZCTA5 14882,3714,430
8600000US14883,14883,ZCTA5 14883,4821,359
8600000US14884,14884,ZCTA5 14884,291,124
8600000US14885,14885,ZCTA5 14885,1130,197
8600000US14886,14886,ZCTA5 14886,6787,498
8600000US14889,14889,ZCTA5 14889,1363,175
8600000US14891,14891,ZCTA5 14891,4382,265
8600000US14892,14892,ZCTA5 14892,7934,340
8600000US14893,14893,ZCTA5 14893,6,8
8600000US14894,14894,ZCTA5 14894,1497,196
8600000US14895,14895,ZCTA5 14895,9723,232
8600000US14897,14897,ZCTA5 14897,919,159
8600000US14898,14898,ZCTA5 14898,2287,419
8600000US14901,14901,ZCTA5 14901,16750,1188
8600000US14903,14903,ZCTA5 14903,7030,398
8600000US14904,14904,ZCTA5 14904,15992,913
8600000US14905,14905,ZCTA5 14905,9742,819
